,sentence,physics,race,religion
3749,@_emilyscraba: my sugar daddy is following this bitch fuckin hoe that use to be my friend this is bullshit,1,0,0
3750,@_fckwhatyathink: @uce_INA Shi&#8217;...now I don't wanna rant b/c my first impression would be that i'm a such a bitch &#128514; lmao.,1,0,0
3751,"@_forevernee: I hate a copy cat ass bitch. Monkey see, monkey do ass bitch &#128544;",1,0,0
3752,@_gotti300: @1stBlocJeremiah 1st block bitch Wassup,1,0,0
3753,@_groovyg: me 2nite bitches http://t.co/NlToDB7xze,1,0,0
3754,@_haleybeeee: Im a boss ass bitch! @MostDoubt3d6 @EmilyMorring,1,0,0
3755,@_hillzzz: this is real life &#128557; @NoWomanIsRight: She want to give u pussy so bad she mad at u cus u fucking it up,1,0,0
3756,@_honeysays: &#8220;@NipseyHussle: Sometime u gotta shut down all tha fun and get tha $ rite. get ugly on these hoes and EAT!&#8221;,1,0,0
3757,@_iAmDizzy: A hoe gone be a hoe and dats #100 nd when a nigga broke them hoes act funny!,1,1,0
3758,@_iForeign: You talking shit &#128567; But yo pockets ain't shit &#128169; Yo bitch ain't shit &#128169; Yo life ain't shit &#128169; nigga you just a ain't shit as nig&#8230;,1,1,0
3759,"@_iGotHer: ""Her pussy fatter than ya dick"" lmao",1,0,0
3760,"@_iMadeHerWise: Idc about your ""story"", if Petey Pablo said your name in Freek A Leek, you automatically a hoe",1,0,0
3761,@_iMcNasty: Heat lost. Medical marijuana got rejected. Rick Scott got reelected. I still have no hoes. Today's just been a bad day.,1,0,0
3762,@_iamextra: 7 out of 10 @TAXSTONE: Every bitch in Houston look good ?,1,0,0
3763,@_illionaire: @VoiceOfDStreetz hahahaha signs be funny than a bitch,1,0,0
3764,@_imjustvee: ever wanna text somebody and be like bitch die I hope you don't wake up you low down dirty muthafxcka&#128520;,1,0,0
3765,@_indylovee: these bitch niggas couldn't live my cold life$tyle&#128184;&#128080;&#128523;,1,1,0
3766,@_itsKILLA_: Yall hoes love football,1,0,0
3767,"@_jahmall_: &#8220;@_BlueUnicorns: Df Bruh http://t.co/EIvJYapKuD&#8221; ""go wash the dishes in the sink then come upstairs and eat this pussy""",1,0,0
3768,@_juicewayne: I swear it's the huge bitches that think they the baddest,1,0,0
3769,@_katrinasalazar: this what most of yall hoes need to admit . https://t.co/SXz6y0HRR0,1,0,0
3770,"@_kourtne: don't try nd play me, I'll hoe u harder &#128514;&#128076;",1,0,0
3771,@_laddieD: These hoes sad man,1,0,0
3772,@_lex_lloyd: Y'all bitches be like 16 looking 25 &#128553;,1,0,0
3773,"@_materialgurlxo: How you leave ya mans dead for a broke bitch, most these rap niggas on some hoe shit!!!",1,1,0
3774,"@_naptural_: ""@NoBeeetch: When you drop all your hoes for the wrong one and you gotta bring em back http://t.co/vUBKmFQyAJ"" LMFAOOOOOOO",1,0,0
3775,"@_onnaa_: ""@1stBlocJeremiah: Gotta watch these hoes &#128064;"" I Swear &#128079;",1,0,0
3776,@_pgwashere: Truth B told i have -0 hoes &#128514;,1,0,0
3777,@_politeASSHOLE: 1) A real nigga would NEVER be huand crying over pussy they didn't get for two years. What kinda gay shit is that?,1,1,0
3778,@_posterboi: &#128591; Lord please don't let this bitch kill my vibe.,1,0,1
3779,@_posterboi: And y'all niggas jus give up the pussy.. I wonder how y'all feel reading the TL... Nervous AF huh? Thinkin y'all bout to ge&#8230;,1,1,0
3780,@_prettygirl92: Life to shoto be walkin round mad at bitches,1,0,0
3781,@_prettygirl92: bitches jus love to get me madd,1,0,0
3782,"@_reathie: ""@1inkkofrosess: Any bitch that has ever had a ""problem"" with me ain't checked shit but my twitter &#128541;""NBS !!",1,0,0
3783,@_shorrtstop: If you still put your pride in front of your feelings .. Then yes bitch your still childish,1,0,0
3784,@_soulfulsiren: &#8220;@VizyIsIgnant: When she waives her pussy fees&gt;&gt;&gt;&gt;&#8221; bye Lawrence &#128075;,1,0,0
3785,@_tarynupsheets: The single life is hitting for zero. Like I don't even want hoes.,1,0,0
3786,@_tellmeboutLOVE: I swear these bitches think their still in highschool,1,0,0
3787,@_tenijieth: I believe there's a hood in heaven cause the devil gots a bad bitch.,1,0,0
3788,@_theDarius: &#8220;@DopeShitOnly: Man just proofread &amp; edited this niggah sentence&#128514;&#128514;&#128514;&#128514;&#128557;&#128557;&#128557;&#8221;feel like I'm back in 6th grade doing daily oral la&#8230;,1,1,0
3789,@_theDarius: &#8220;@JetsAndASwisher: @_theDarius boy I was clean in them bitches.&#8221;you loved them damn sandals &#128514;,1,0,0
3790,"@_tiffnasty: Lmaoooooo @Weed_Cloudz: If we cuddle then Im sliding something thick in your pussy, just a warning",1,0,0
3791,@_tonktrippin: if you can't do or say certain shit in front of yo bitch then don't do it,1,0,0
3792,@_twelvestarr: Niggas be catching attitudes and expect a bitch to beg plenty of sorry's to figure out what's his problem. NO,1,1,0
3793,"@_visionaryJ: Sellin' my soul for material wishes , fast cars &amp; bitches",1,0,0
3794,@_xCallMeZiaa: Lil stupid ass bitch.. i aint fucking with YOU &#128514;,1,0,0
3795,@_xMaiya_xMonike: What's the difference between a main &amp; a side bitch ?? Shit y'all both getting feed lies &amp; dick!,1,0,0
3796,@_xchaazelle: most of the bitches he fw not old enough to get a ID &#128514;&#128514;so what that tell you &#128129;,1,0,0
3797,@_xobrandy: @Blaxxxican invest in some curtains bitch,1,0,0
3798,@_xplicitContent: if im bad built ok yall built like tractors yall got relationships bitch where mine ?? &#128533;,1,0,0
3799,@_yoonea: these bitches can't do nothin for you.,1,0,0
3800,"@abreumegan_: Sex on 1st date dont mean you a hoe, waiting 90 days wont make you a wife, cute pics dont mean y'all happy, having a title&#8230;",1,0,0
3801,@absoulxo: in a relationship there's gonna be bitches badder than yours or niggas doing better than your nigga. that's where the loyalty&#8230;,1,1,0
3802,@acidlacedbong: I am so jealous of bitches who can squi&#128530;,1,0,0
3803,"@adrianalisett_: Zulema don't worry bitches only act bold when they have somebody to ""back"" them up! It's cool tho I got you if anything!",1,0,0
3804,"@agonyquotez: If i had a dollar for every bobby pin I've lost, I'd be one rich bitch",1,0,0
3805,"@agrovelax26: I don't care what any of you bitches say, Kesha is awesome &#10084;&#128076;",1,0,0
3806,@airam12_: &#8220;@T_ReV_13: Some of you bitches are DUMBBBB&#8221; they are everywhere trev. &#128530;,1,0,0
3807,"@aivayePVUcheer: I can't stand a ""fuck these niggas"" ass bitch..",1,1,0
3808,@albertogomez51: &#8220;@nomaambundy92: I'm not the type of guy to bitch about how hot it is but it's about to be 11 and I'm still sweating&#8221; q&#8230;,1,0,0
3809,@alec_myers12: All I want for valentines day is a big booty hoe.,1,0,0
3810,@alec_tiano: @Vinnyrants Happy birthday fag boy,1,0,0
3811,@alex05241: Hannah is retarded don't listen to her.,1,0,0
3812,@alexYvette8: &#8220;@GhettoAnnabelle: @alexYvette8 don't get me started on you potato head lookin ass bitch&#8221;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;,1,0,0
3813,"@alex_mizz310: @Huntermoore why do you call most guys that talk shit to you ""fags"" then? You should use another word hypocrite.",1,0,0
3814,@alexis_mahnal: &#128557;&#128557;@iDntWearCondoms: If I cum on your pussy don't be tryna rub it in like they do in the pornos cuz if u get pregnant tha&#8230;,1,0,0
3815,@alexiss_11: Diii bitches &#128527;&#128158; @violetannt @tashh_x0 http://t.co/GWKbq3l0S4,1,0,0
3816,"@alexiswoa_: "" now i know why niggas have sides, my bitch boring """,1,1,0
3817,"@alightskinnigga: When a girl bring up my ""hoes"" when I'm trying to get to know her.. http://t.co/yNBWcmgeb4",1,0,0
3818,"@allovevie: I know it ain't good, but these hoes gon' do what they wa-wa-waaaaannnnnt.",1,0,0
3819,@allzmicelz: how she gets all the bitches http://t.co/DWkd2DjOrV,1,0,0
3820,"@almostkanye: Nights like this I wish, ride low in the Chevy hit the switch. In the city burning killa with a bitch",1,0,0
3821,"@alwayznpolo: years of eating and still no beard, more of mythology. @willyroast2 When you eat pussy it helps Yo beard grow this is s&#8230;",1,0,0
3822,"@amaurer13: Just saw someone riding a bike while wearing camo, the bitch is asking to get hit!",1,0,0
3823,@amnesty2016: Stfu stupid bitch. God damn. Unfuckingfollow me then!!! Shit.,1,0,0
3824,@anderson6benton: &#8220;@T_ReV_13: Dumb bitches are one thing that'll never become extinct..&#8221; That's real,1,0,0
3825,"@andrenickatina: Bitch at MacDonalds say..""U look a lil devilish 2day homey""..Oh well bitch..I WOKE UP LIKE THIS-I WOKE UP LIKE THIS(Bey&#8230;",1,0,0
3826,"@andresdavid: Saying, ""Who cares?"" comes from a privileged position. May you never experience what a queer person goes through, and may &#8230;",1,0,0
3827,"@andrewtylerdick: &#8220;@ZWHITE93: Or... Run wildcat. Let Romo run that deep post, and have Murray bomb that bitch to Tony&#8221; &#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;",1,0,1
3828,@angelalonz: I feel bad for these young girls that are already hoes.,1,0,0
3829,"@angiecuh: Man, how you ""shittin"" on all these hoes when you're only cute with make up on ?&#9995;&#128564;",1,0,0
3830,@anibeeezy: all these damn bitches on my phone line,1,0,0
3831,@annamarixae: @WhereYoHussleAt YESSSS bitch&#128166;&#128525;&#128147;,1,0,0
3832,@antglizzygg: Tell your bitch that I'm that nigga now,1,1,0
3833,@apablo29: &#8220;@WesOrrJames: If you posted a thunder buddy status yesterday slap yourself&#8221;&#128514;your a basic bitch*,1,0,0
3834,@arabellaann: &#8220;@0_FacingReality: Finna punch all these bitches in front of me&#8221; das my girl,1,0,0
3835,@argenivee: Its kinda pathetic how these bitches on BGC be 21+ &amp; be acting so childish af,1,0,0
3836,@arigold_88: Jordan wearing bitches need to grow tf up,1,0,0
3837,@arigold_88: Tiny.... girl. Can't trust a bitch named Tameka no way.,1,0,0
3838,"@arigold_88: You and yo bitch break up and she sta""lol"" at another nigga, she gone for good bruh.",1,1,0
3839,@army_constancio: &#8220;@1ProudMahomiee: @army_constancio http://t.co/15iZirYyMj&#8221; bitches have me like..,1,0,0
3840,@asap_marlene: &#128546; a bitch that don't like you always gone think you ugly. &#128514;&#128513;&#128564;,1,0,0
3841,@asaplex: This bitch jus blew my high and I was off all of these drugssss,1,0,0
3842,"@ashkardash___: If you let your girl get disrespected and you don't do nothing, you should of been born a bitch cuz only bitch niggas le&#8230;",1,1,0
3843,@asialacap: &#8220;@ViriDoesItt: @asialacap her face so damn flawless.. I know her pussy taste like peaches and all my life goals&#8221; lmfaooooooo,1,0,0
3844,"@assholejaay: does being on my dick make any of yall hoes feel relevant ? if so , re evaluate your WHOLE life .. thanks",1,0,0
3845,@assjpg: @BigBrotherLeak pussies,1,0,0
3846,@aurie_xo: Fuking bitches that don't move when you say excuse me is what's wrong in this world.,1,0,0
3847,@austdun: bitch we them boys,1,0,0
3848,@axelandrewsss: &#127919;&#8220;@TYRXNY: Basic tongue ring to suck dick with. And a basic costume. Recipe for a hoe &#8220;@Ohh_Kaila: Ready for work. http:&#8230;,1,0,0
3849,@ayooo_moee: walk like a big bitch now.,1,0,0
3850,@ayoooitsjelly: some niggas act like straight up bitches,1,1,0
3851,@b0ss561: If you're gonna smoke weed then do you but alcohol is just stupid you faggots are getting more stupid drinking it,1,0,0
3852,@b0ss561: Yall hoes be looking so bad in your avi's then I look at the rest of your pics and U ugly as shit,1,0,0
3853,@b0ujib00ty: I feel like the main reason bitches still have stank pus in 2014 is because they genuinely don't know how to wash it prope&#8230;,1,0,0
3854,"@b_kolinskyy: ""Drop that bitch"" -@j_hikes on the atomic bomb",1,0,0
3855,"@babyjaypops: ""@BreadTruckkBri: Why everybody sayin I don't listen &#128557;&#128514;&#128557;""u don't bitch u gone learn one day",1,0,0
3856,"@babyyhogg: Ayy fag , you still having your party tonight ?! @weidie1211 &#127867;&#127867;&#128540;",1,0,0
3857,"@backtoBRIality: &#8220;@OverlyLiked: ONLY REAL NIGGAS KNOW no matter how hungry you are, you better let these bitches cool off! http://t.co/T&#8230;",1,1,0
3858,@bad_boy_six: Damn faggots.... #tcot http://t.co/4gkgAM6aeo,1,0,0
3859,"@baddiewhitt_: the older i get the less i give a fuck &#128514;&#9996; , beef &#128074; ? bitch please &#9995; loosing friends? bitch bye &#128514;&#128075; drama ? ill pass &#128080;&#128683;",1,0,0
3860,@badlvck: bitches &lt;,1,0,0
3861,"@baeElectronica: bitch, bye &#128514; @WeAre_XCI: Dawg look at this shit http://t.co/DfOsx3XKQa",1,0,0
3862,@bakedalaska: bitch took flight &#128557; http://t.co/WxgTxA7SYA,1,0,0
3863,@ballerlifee: I took the hoe to burger king&#128514;&#128514;&#9995;&#9995;,1,0,0
3864,"@bankheist: it's always anime faggots that got some shit to say lmao, you in love with some damn cartoons lol fuckin nerds",1,0,0
3865,"@basedamERICan: ""Aye fam you think you can line me up I saw a bad bitch in Mrs. Bridget's room"" http://t.co/OAl9WlJMgE",1,0,0
3866,@basedamERICan: This burger 3 days old but I eat 19 yr old pussy so I should be fine right ? http://t.co/iHVxyab2vN,1,0,0
3867,@basedamERICan: When you stuck in the middle of the jungle but see a bad bitch Chillin by the mango tree... http://t.co/YRpGM7JC1s,1,0,0
3868,"@baskgod: Main bitches saying ""I hate a 'send me a pic' ass nigga"" be answering every single one of DJ Rice-a-Roni's request",1,1,0
3869,@bayleebork: @rahshauna keep your avi hoe,1,0,0
3870,@bayleigh_16: How you fuck for cash but you not a hoe?,1,0,0
3871,@bbcwhorship: &#8220;@bored_rappers: http://t.co/ZFicQYS3Dy&#8221; I want to be filled with hot nigger seed,1,1,0
3872,@bbrowne69: @AliciaAlexis209 @collegefession shut up bitch everyone's perfect the way they are.,1,0,0
3873,"@bclaymoore: Dude does his girlfriend's mom, trashes her wedding. Mopes to folk rock. #explainafilmplotbadly",1,0,0
3874,@bdha: http://t.co/zPrnmY7kQR What a shit heel.,1,0,0
3875,@bebalizz123: Bagging thot bitches &amp; giving 'em head? Ew nigga you nasty &amp; you're better off dead.,1,1,0
3876,@bebalizz123: I got all these hoes starin when I walk thru,1,0,0
3877,@bella_chuchi: You hoes ain't got no manners.,1,0,0
3878,@bender3395: I'm never playing flappy bird again ever fuck that game &#128581;,1,0,0
3879,"@benjibrown1: A nigga can like ONE pic &amp; u bitches: ""S/O to _____ showing LOVE"".... Bitch kill yoself",1,1,0
3880,@benjibrown1: U hoes are super basic that give S/Os to ppl liking yall IG pics..,1,0,0
3881,@benjibrown1: U lookin for a boss? Go get a job bitch,1,0,0
3882,@berryDAbody: Its unexplainable how booty and fucking ass these bitches be. They live to be funny.,1,0,0
3883,"@best_seth14: Now the title bitch doesn't apply to all women, but all women have a lil bitch in em",1,0,0
3884,@bethanylynn__: &#8220;@WhitDAWGem_: There is nothing wrong with Ariana Grande..... Just cause she don't look like hoe.... Y'all gotta a probl&#8230;,1,0,0
3885,"@beyoncesGEDtest: The ""his momma dead. bitch really think i can't connect my own lucky number"" face http://t.co/LFu19F4ovK",1,0,0
3886,@big_business_: @OGFlash MY CHEST @PacmanJonez: Kobe getting docked 100K for calling Ref a faggot @iCelestial: What do y'all co&#8230;,1,0,0
3887,@bigdawgsergio: Run up on a nigga get to squeezing hoe hahaa,1,1,0
3888,@bigshaadswerver: Yo this freezing cold shit so Lel n for the birds it crazy,1,0,0
3889,@bigshaadswerver: Yu take this money we gon throw a party on that pussy,1,0,0
3890,@bijoudulcet: Y'all some bitches @nbc,1,0,0
3891,@billmanoussakis: Damn I fuck bitches I guess,1,0,0
3892,@billmanoussakis: Sinclair hoes don't care how fat they are. They all still wear yoga pants and belly shirts....,1,0,0
3893,@bitchEATme_: Like damn bitch yeah ...its me http://t.co/xirt5pqHBX,1,0,0
3894,@bitchniggabob: If she called me ugly and started pushin me around. I'd run like a mother fucking pussy screaming for my mom to help htt&#8230;,1,0,0
3895,"@bl0ndeB1tch_: Love really is blind, stupid cunt of a feeling.",1,0,0
3896,@black_taco_: Wtf is boy pussy ? Lmao you atl nigga sick,1,1,0
3897,@blackrepublican: Spike Lee is one of those [wealthy] people he bitches about that's causing gentrification.,1,0,0
3898,@blangblangsich: What an inconsiderate bitch,1,0,0
3899,@blessedarti: Y'all claim you want a good &amp; loyal girl but keep messing with hoes like I'm confused,1,0,0
3900,@bodmonting: Instead of worry bout who that bitch fucking why don't you get you some money,1,0,0
3901,@bonita_kayla: all bitches wanna do is beef over niggas &#58382; grow tf up a get ya priorities straight &#57933;&#58167;,1,1,0
3902,@boss_sant: I don't like bitch niggaz and they don't like me &#128175; #Boss up,1,1,0
3903,@boss_sant: I would never trip over a bitch that aint mine &#128514;&#128514; niggas clowns man,1,0,0
3904,@braidedcocks: @veryproudofya @poppunksucks well now I'm crying like a little bitch,1,0,0
3905,@breebree1731: What a bitch.,1,0,0
3906,@brendacoyt_3: @Tonymartinezz15 &#128514;&#128514;&#128514;&#128514;&#128690; rolling deep af &#128072; I even got bitches running after me &#128690;&#128111;&#128514;&#128514;&#128514;&#128514;&#128557;,1,0,0
3907,@brendacoyt_3: @Tonymartinezz15 &#128530;&#9995; naw bruh member when you said that it was your snow -.- and your bitches &#128514;&#128514; that's my cake &#128079;,1,0,0
3908,@brianduroha1: Bitches ain't shit hoes ain't neither,1,0,0
3909,"@briannafbaby: Good girls take 4-12 months before they move on.. only hoes jump from nigga to nigga.. don't argue with me, this is scien&#8230;",1,1,0
3910,"@britnigiles_: don't mention a bitch from your past to me. first of all, i don't give a fuck. second of all, i don't care. and third, i &#8230;",1,0,0
3911,@brittanyaflores: you got niggas &amp; I got bitches &#128080;,1,1,0
3912,@brookebrooklyn_: Spineless bitches in backless dressess,1,0,0
3913,"@brownandbella: YASSSSSSSSSSSSSS!!!! @DearLeader10: Nothing wrong with Black girls having high dick standards, our pussy bomb nigga!",1,1,0
3914,@brownandspicey: &#8220;@KB_Three: Can I sit on your face &#8212; Sit on a hot stove bitch http://t.co/0qc5Mz3pDL&#8221; &#128553;&#128514;&#128557;&#128514;&#128557;&#128514;&#128557;,1,0,0
3915,"@bruhlmaoo: When bae sings ""it ain't nothin to cut that bitch off"" with too much enthusiasm http://t.co/2rwY1h0D0F",1,0,0
3916,@bryannaaaaaa_: I'll naturally slap the shit outa oomf that bitch talk to much.,1,0,0
3917,@bubble_wrapMe: These hoes ain loyal,1,0,0
3918,"@buckupside: What kind of world do we live in, where bitches are getting surgery to make their butts BIGGER!? Since when do women want a&#8230;",1,0,0
3919,"@bugattibeez: ""Nicki Minaj ass so fake."" -a bitch walking around w/ weave",1,0,0
3920,@bugattibeez: pussy still taste like McDonald's fries. @BOOSIERENE: I eat pineapples everyday they so good &#128553;&#128069;,1,0,0
3921,"@bugattibeez: to u bitches who have upside down default pictures, die. nobody has time to flip they phone around to see if u even uglier&#8230;",1,0,0
3922,@burnett_dainah: California Chrome bitches!!!!!!!!,1,0,0
3923,@burnthewitchxo: I probably am mentally retarded,1,0,0
3924,"@butter_obama: I love when @NICKIMINAJ say ""bitch I'm me"" &#128588;",1,0,0
3925,@bye_bye_byrdy: Weed ain't a drug! Its a fucking herb bitch!,1,0,0
3926,@cIavdia: wow well aren't you just a fucking cunt :),1,0,0
3927,"@callmekennn_: im not finna beg a nigga to fwm, nor will I beg a bitch to be my ""friend"" &#128514; fuck y'all thought?",1,1,0
3928,@cambryh_: I'm he's? Really? He on the phone talking to another bitch while you standing in the middle of a damn field clueless. http://&#8230;,1,0,0
3929,@capflowwatch: Apple CEO says &#8216;Being gay is a gift from God&#8217; as paof campaign to sell iPhone to queers.. http://t.co/lZE2E0wUyV,1,0,1
3930,"@captaincoximus: I'm like the bat signal, but for crazy bitches",1,0,0
3931,@carcarroni: @UglyAssDerrick my sincerest apologies my main bitch chocolate dipped cinnamon apple,1,0,0
3932,@carharttdarlin: Trying to download iOS 8 but my phones a bitch,1,0,0
3933,"@carterazoo: My nephew on Adam Rose: ""I bet he ain't got no hoes though.""",1,0,0
3934,@carterreynolds: Austin Mahone is making bitches horny right now...,1,0,0
3935,@caseoftheKink: Some men say they&#8217;re afraid of having daughters bc they don&#8217;t want them to turn into &#8220;hoes&#8221; or w/e.,1,0,0
3936,@caseytu88662466: Play pussy get fucked,1,0,0
3937,@caseytu88662466: Y these niggas on this hoe shit,1,1,0
3938,@cashflowHO: I'm too pretty for this &#128526;&#128129;&#128133; . Yall lil bitches can have the petty shit &#128080;&#128169;&#128128; .,1,0,0
3939,@cassidy_kelsey: Now you just reminded me why I hate you. #bitch #cantstandyou,1,0,0
3940,@castabignet: Some people are handed a bar of gold and all they can do is bitch about how heavy it is.,1,0,0
3941,@ccancel14: Miserable bitches talk the most shit &#128514;&#9996;&#65039;,1,0,0
3942,"@ccobb1573: &#8220;@imFindDory: Can't spell slut without u, bitch.&#8221;",1,0,0
3943,@cecetooshort_: wait.. why do niggas get to fw they exe's friend but when girls fw her exes friend she a hoe? lol,1,1,0
3944,"@ceoo_97: &#8220;@POSlTlVEVlBE: a loyal girl truly does come with a smamouth &amp; arguments,only a hoe will let you do as you please cause she&#8230;",1,0,0
3945,@chanelisabeth: happy 17th birthday to my main hoe and partner in crime #bountyhunters4lyfe &#127881;&#128299; @Whitecholo23,1,0,0
3946,@chanelpuke: i hate when people ask &#8220;who you tryna look good for?!&#8221; bitch myself bye,1,0,0
3947,@chaniiyyaa: Wayne really treat nicki like that's his bitch &#128564;&#128525;&#128553;....,1,0,0
3948,"@charlie_danger: Beautiful wall color &#128525; ""@_100d: I don't love these bitches and you shouldn't either &#128581; http://t.co/TfoTrkw25v""",1,0,0
3949,@charlieecai: Our taxi driver is fucking retarded.. He doesn't know how to get from grapevine to lewisville,1,0,0
3950,@chasemylovex: bitch u lame af.... get with the times and pop that ass @SincerelyTumblr: This makes me kinda sad http://t.co/tCUJpKoC&#8230;,1,0,0
3951,"@chaserojo: ""boys are dumb! no faith in boys!!"" bitch shut up youre in high school acting like this is going to be the person you marry.&#8230;",1,0,0
3952,@chasingstaxx: If your girl is upset and crying..let her cry...she needs to learn how to stop being a pussy. Toughen up,1,0,0
3953,"@chefpolio: ""I don't send nudes"" -- a bitch wit trash nudes",1,0,0
3954,"@chels_phelps: Crafty bitches ""@CheatsOfLife: best way to cheat on a test http://t.co/vGneo1T1tG""",1,0,0
3955,"@chelsearaine: Aw that's cute, your mom raised you to be a bitchy little cunt&#128536;",1,0,0
3956,@chelseypaige42: Bitches be begging for love &amp; loyalty when they've never giving it to anyone. Karma bitch&#128520;,1,0,0
3957,@chelseypaige42: I peep everything. And just know I'll slap a bitch with a smile on my face.,1,0,0
3958,@cheyycheyy8: Rivers is seriously a bitch. Don't throw your hands around like a 5 year old bc something didn't go right. Lol,1,0,0
3959,@chiko600: You think she bad well my bitch meaner &#128076;&#128527;,1,0,0
3960,"@chillin662: Boosie said he got a bitch from the Sip. #THOTs are gonna have ""Boosie's bitch in da Sip"" in their bio now #BETHipHopAwards&#8230;",1,0,0
3961,@chillvitooo: &#8220;@__KillSwitch: Nigga damn &#128556;&#128563; https://t.co/m7gExESuag&#8221;LMFAO Dej Loaf got all these bitches getting TRYED&#128557;&#128557;&#128557;&#128557;&#128557;,1,1,0
3962,@christeaa: Can't turn a hoe into a house wife babbyyy.,1,0,0
3963,@chvmpagne: Bitches that dress like this pussy taste like hot dog water and bad grades. http://t.co/wrfv9Ld6eo,1,0,0
3964,"@chvmpagne: I can't stand you ""I don't text first"" ass bitches.",1,0,0
3965,"@chvmpagne: fat bitch: ""I'm thick"" http://t.co/LqXvllvzHJ",1,0,0
3966,@cjduchesneau: nigger hair??? comin from this bitch who had a dread on the back of her@bair she forgot from century's ago,1,1,0
3967,@ckillaTRIPPY: Im a knock the pussy out like fight night,1,0,0
3968,@cloudydino: Fuck with us and then we tweaking hoe,1,0,0
3969,"@cocaLove_: All it takes is one female to change that nigga, but it takes 100 niggas to change that hoe http://t.co/u0FdWrv17y",1,1,0
3970,@cocaLove_: bitch be working and keep singing like she ain't never bust a move &#128539;,1,0,0
3971,@cocainebungy: Mckean Mckean lol hate half the people there lol weird ass hoes lol corny ass food ( I still kill that shit doe ),1,0,0
3972,@cockyblackguy: When a hoe get outta line featuring @SsippiHippie cat http://t.co/vHGexgIPAs,1,0,0
3973,@cocoQTe: &#128514;&#128514;@supbishes: Lol @Joanna52011: &#128514;&#128557; @lettuceprey8: Just so u faggots know! http://t.co/bGhTSjipNe,1,0,0
3974,"@cokvne: Fuck twerking, bitch can you cook? &#128530;",1,0,0
3975,@coldcACE: @1MarKus_A he knows game. He's just gonna make it as small of a loss as possible.she was 1 of Don Juan hoes off jump http://t&#8230;,1,0,0
3976,@colin_weis: Step up into the gauntlet bitch nuts. I could use something to wipe my ass with,1,0,0
3977,"@collegefession: ""All you need in life is bottles, bitches, and life lessons."" - Sam Houston State",1,0,0
3978,"@collegefession: ""Guy tells me he doesn't eat pussy, and all of the sudden I don't suck dick anymore"" - Centeral Washington University",1,0,0
3979,"@collegefession: ""I rub orange peels on my dick before I go out cuz I don't want these bitches to catch a cold. #VitaminSemen"" - Prairie&#8230;",1,0,0
3980,"@collegefession: ""The only thing that Collegefession has taught me is that in fact, these hoes ain't loyal"" - Stony Brook",1,0,0
3981,"@collegefession: ""We're putting long hard dicks down our throats the least you could do is lick a little pussy #returnthefavor"" - Illino&#8230;",1,0,0
3982,that ho said 9.63 when I got to the register &#128563;,1,0,0
3983,that hoe aint there anymore,1,0,0
3984,that hoe that you in love with? that's that hoe I mess around with,1,0,0
3985,"that is what I do! @Tendilkar: @funnyorfact: The nicer you are, the easier you're hurt. So just be a bitch..",1,0,0
3986,that lil bitch released the exclusive shower photos between niggas. #trustisbroken,1,1,0
3987,that pussy so wet I'm calling it rain,1,0,0
3988,"that was me trying to be ""mature"" about the subject. what kind of fucking pussies are you to bitch about a satirical tweet against asians?",1,1,0
3989,"thats top off, pop off, im with my dogs like stewie griffin, bitches hear me they be like ooh he rippin",1,0,0
3990,the big lips was in the ad bitch,1,0,0
3991,the bitch loudly cheering for the netherlands at rosa mexicano does not seem to value her life,1,1,0
3992,the bitch mob is bad for your health,1,0,0
3993,the craziest hos for no reason on TV hands down are Teirra Marie (however ghetto way she spell it) and Siah's cute ass girl,1,1,0
3994,the devils been sending his workers to get at me lately... pussy fuck boy try harder.. can't let'em throw me off my 1... 2ssss,1,0,0
3995,the fact that Soulja Boy on 2 dif reality shows wit 2 dif bitches..,1,0,0
3996,the gullible ones do. @reaganchanel: So people go to college with intentions of being a hoe? K.,1,0,0
3997,the jews gon be laughin at a nigga on Judgement Day when they see how ugly this bitch was,1,1,0
3998,the mom acts like a bitch doe like ok ur losing ur memory but don't be a cunt to ur daughter,1,0,0
3999,the niggas on twitter like I eat pussy and yada yada is the niggas with STI's and shit,1,1,0
4000,the only place I ever ask them to drive me is to the rave for shows and they fucking bitch about that,1,0,0
4001,the opening to Donatella inspires me to wake up and be the baddest bitch I know I can be every day thank you @ladygaga,1,0,0
4002,"the sassy clerk at the post office was curious why I was getting packages from Japan, bitch I'm just buyin toys",1,0,0
4003,"the seamstress gon do/MOB Action in this bitch, u meaningless to da crew!",1,0,0
4004,the things I do for this bitch smh,1,0,0
4005,"the type of pipe to put rhianna to sleep excuse me that bitch been on my mind all week""",1,0,0
4006,them bitches are good lmao,1,0,0
4007,then yall tweet about not trusting hoes like that shit ain't common sense already,1,0,0
4008,there ain't one UNpregnant bitch in the world anymore Smh,1,0,0
4009,there's 13 people in my house and they're all yelling pls god give me the strength not to beat a bitch.,1,0,0
4010,"there's always that dumb twitter hoe when it comes to sports. ""I hope Floyd beat mayweather"" or ""I hope New Orleans beat the saints"" &#128530;&#128529;&#128298;",1,0,0
4011,these bitches act local and think global.....,1,0,0
4012,these bitches be wasting time on some ungrateful niggas,1,1,0
