,sentence,physics,race,religion
3599,"@ashkardash___: If you let your girl get disrespected and you don't do nothing, you should of been born a bitch cuz only bitch niggas le&#8230;",1,1,-1
3600,@asialacap: &#8220;@ViriDoesItt: @asialacap her face so damn flawless.. I know her pussy taste like peaches and all my life goals&#8221; lmfaooooooo,1,-1,-1
3601,"@assholejaay: does being on my dick make any of yall hoes feel relevant ? if so , re evaluate your WHOLE life .. thanks",1,-1,-1
3602,@assjpg: @BigBrotherLeak pussies,1,-1,-1
3603,@aurie_xo: Fuking bitches that don't move when you say excuse me is what's wrong in this world.,1,-1,-1
3604,@austdun: bitch we them boys,1,-1,-1
3605,@axelandrewsss: &#127919;&#8220;@TYRXNY: Basic tongue ring to suck dick with. And a basic costume. Recipe for a hoe &#8220;@Ohh_Kaila: Ready for work. http:&#8230;,0,-1,-1
3606,@ayooo_moee: walk like a big bitch now.,0,-1,-1
3607,@ayoooitsjelly: some niggas act like straight up bitches,1,1,-1
3608,@b0ss561: If you're gonna smoke weed then do you but alcohol is just stupid you faggots are getting more stupid drinking it,1,-1,-1
3609,@b0ss561: Yall hoes be looking so bad in your avi's then I look at the rest of your pics and U ugly as shit,1,-1,-1
3610,@b0ujib00ty: I feel like the main reason bitches still have stank pus in 2014 is because they genuinely don't know how to wash it prope&#8230;,0,-1,-1
3611,"@b_kolinskyy: ""Drop that bitch"" -@j_hikes on the atomic bomb",1,-1,-1
3612,"@babyjaypops: ""@BreadTruckkBri: Why everybody sayin I don't listen &#128557;&#128514;&#128557;""u don't bitch u gone learn one day",0,-1,-1
3613,"@babyyhogg: Ayy fag , you still having your party tonight ?! @weidie1211 &#127867;&#127867;&#128540;",1,-1,-1
3614,"@backtoBRIality: &#8220;@OverlyLiked: ONLY REAL NIGGAS KNOW no matter how hungry you are, you better let these bitches cool off! http://t.co/T&#8230;",1,1,-1
3615,@bad_boy_six: Damn faggots.... #tcot http://t.co/4gkgAM6aeo,1,-1,-1
3616,"@baddiewhitt_: the older i get the less i give a fuck &#128514;&#9996; , beef &#128074; ? bitch please &#9995; loosing friends? bitch bye &#128514;&#128075; drama ? ill pass &#128080;&#128683;",0,-1,-1
3617,@badlvck: bitches &lt;,1,-1,-1
3618,"@baeElectronica: bitch, bye &#128514; @WeAre_XCI: Dawg look at this shit http://t.co/DfOsx3XKQa",1,-1,-1
3619,@bakedalaska: bitch took flight &#128557; http://t.co/WxgTxA7SYA,1,-1,-1
3620,@ballerlifee: I took the hoe to burger king&#128514;&#128514;&#9995;&#9995;,0,-1,-1
3621,"@bankheist: it's always anime faggots that got some shit to say lmao, you in love with some damn cartoons lol fuckin nerds",1,-1,-1
3622,"@basedamERICan: ""Aye fam you think you can line me up I saw a bad bitch in Mrs. Bridget's room"" http://t.co/OAl9WlJMgE",0,-1,-1
3623,@basedamERICan: This burger 3 days old but I eat 19 yr old pussy so I should be fine right ? http://t.co/iHVxyab2vN,0,-1,-1
3624,@basedamERICan: When you stuck in the middle of the jungle but see a bad bitch Chillin by the mango tree... http://t.co/YRpGM7JC1s,0,-1,-1
3625,"@baskgod: Main bitches saying ""I hate a 'send me a pic' ass nigga"" be answering every single one of DJ Rice-a-Roni's request",0,0,-1
3626,@bayleebork: @rahshauna keep your avi hoe,1,-1,-1
3627,@bayleigh_16: How you fuck for cash but you not a hoe?,1,-1,-1
3628,@bbcwhorship: &#8220;@bored_rappers: http://t.co/ZFicQYS3Dy&#8221; I want to be filled with hot nigger seed,0,1,-1
3629,@bbrowne69: @AliciaAlexis209 @collegefession shut up bitch everyone's perfect the way they are.,1,-1,-1
3630,"@bclaymoore: Dude does his girlfriend's mom, trashes her wedding. Mopes to folk rock. #explainafilmplotbadly",0,-1,-1
3631,@bdha: http://t.co/zPrnmY7kQR What a shit heel.,1,-1,-1
3632,@bebalizz123: Bagging thot bitches &amp; giving 'em head? Ew nigga you nasty &amp; you're better off dead.,1,1,-1
3633,@bebalizz123: I got all these hoes starin when I walk thru,1,-1,-1
3634,@bella_chuchi: You hoes ain't got no manners.,1,-1,-1
3635,@bender3395: I'm never playing flappy bird again ever fuck that game &#128581;,1,-1,-1
3636,"@benjibrown1: A nigga can like ONE pic &amp; u bitches: ""S/O to _____ showing LOVE"".... Bitch kill yoself",1,1,-1
3637,@benjibrown1: U hoes are super basic that give S/Os to ppl liking yall IG pics..,1,-1,-1
3638,@benjibrown1: U lookin for a boss? Go get a job bitch,1,-1,-1
3639,@berryDAbody: Its unexplainable how booty and fucking ass these bitches be. They live to be funny.,1,-1,-1
3640,"@best_seth14: Now the title bitch doesn't apply to all women, but all women have a lil bitch in em",1,-1,-1
3641,@bethanylynn__: &#8220;@WhitDAWGem_: There is nothing wrong with Ariana Grande..... Just cause she don't look like hoe.... Y'all gotta a probl&#8230;,0,-1,-1
3642,"@beyoncesGEDtest: The ""his momma dead. bitch really think i can't connect my own lucky number"" face http://t.co/LFu19F4ovK",1,-1,-1
3643,@big_business_: @OGFlash MY CHEST @PacmanJonez: Kobe getting docked 100K for calling Ref a faggot @iCelestial: What do y'all co&#8230;,0,-1,-1
3644,@bigdawgsergio: Run up on a nigga get to squeezing hoe hahaa,1,1,-1
3645,@bigshaadswerver: Yo this freezing cold shit so Lel n for the birds it crazy,0,-1,-1
3646,@bigshaadswerver: Yu take this money we gon throw a party on that pussy,1,-1,-1
3647,@bijoudulcet: Y'all some bitches @nbc,1,-1,-1
3648,@billmanoussakis: Damn I fuck bitches I guess,0,-1,-1
3649,@billmanoussakis: Sinclair hoes don't care how fat they are. They all still wear yoga pants and belly shirts....,1,-1,-1
3650,@binniemouse: @WhatsAshilmao i have morals negro. unlike you,-1,1,-1
3651,@bitchEATme_: Like damn bitch yeah ...its me http://t.co/xirt5pqHBX,0,-1,-1
3652,"@bitchdicknigga: @Tronkitty bet nigger, I'm waiting for the car keys",-1,1,-1
3653,@bitchniggabob: If she called me ugly and started pushin me around. I'd run like a mother fucking pussy screaming for my mom to help htt&#8230;,1,-1,-1
3654,"@bl0ndeB1tch_: Love really is blind, stupid cunt of a feeling.",1,-1,-1
3655,@black_taco_: Wtf is boy pussy ? Lmao you atl nigga sick,1,1,-1
3656,@blackrepublican: Spike Lee is one of those [wealthy] people he bitches about that's causing gentrification.,0,-1,-1
3657,@blangblangsich: What an inconsiderate bitch,1,-1,-1
3658,@blessedarti: Y'all claim you want a good &amp; loyal girl but keep messing with hoes like I'm confused,1,-1,-1
3659,@bniceloco: Charlie Sheen is the realest nigga alive http://t.co/pk0nEjIOVh,-1,1,-1
3660,@bodmonting: Instead of worry bout who that bitch fucking why don't you get you some money,1,-1,-1
3661,@bonita_kayla: all bitches wanna do is beef over niggas &#58382; grow tf up a get ya priorities straight &#57933;&#58167;,1,1,-1
3662,@boss_sant: I don't like bitch niggaz and they don't like me &#128175; #Boss up,1,1,-1
3663,@boss_sant: I would never trip over a bitch that aint mine &#128514;&#128514; niggas clowns man,0,-1,-1
3664,@braidedcocks: @veryproudofya @poppunksucks well now I'm crying like a little bitch,0,-1,-1
3665,@breebree1731: What a bitch.,1,-1,-1
3666,@brendacoyt_3: @Tonymartinezz15 &#128514;&#128514;&#128514;&#128514;&#128690; rolling deep af &#128072; I even got bitches running after me &#128690;&#128111;&#128514;&#128514;&#128514;&#128514;&#128557;,0,-1,-1
3667,@brendacoyt_3: @Tonymartinezz15 &#128530;&#9995; naw bruh member when you said that it was your snow -.- and your bitches &#128514;&#128514; that's my cake &#128079;,1,-1,-1
3668,@brianduroha1: Bitches ain't shit hoes ain't neither,1,-1,-1
3669,"@briannafbaby: Good girls take 4-12 months before they move on.. only hoes jump from nigga to nigga.. don't argue with me, this is scien&#8230;",1,1,-1
3670,"@britnigiles_: don't mention a bitch from your past to me. first of all, i don't give a fuck. second of all, i don't care. and third, i &#8230;",0,-1,-1
3671,@brittanyaflores: you got niggas &amp; I got bitches &#128080;,0,1,-1
3672,@brookebrooklyn_: Spineless bitches in backless dressess,1,-1,-1
3673,"@brownandbella: YASSSSSSSSSSSSSS!!!! @DearLeader10: Nothing wrong with Black girls having high dick standards, our pussy bomb nigga!",1,1,-1
3674,@brownandspicey: &#8220;@KB_Three: Can I sit on your face &#8212; Sit on a hot stove bitch http://t.co/0qc5Mz3pDL&#8221; &#128553;&#128514;&#128557;&#128514;&#128557;&#128514;&#128557;,1,-1,-1
3675,"@bruhlmaoo: When bae sings ""it ain't nothin to cut that bitch off"" with too much enthusiasm http://t.co/2rwY1h0D0F",0,-1,-1
3676,@bryannaaaaaa_: I'll naturally slap the shit outa oomf that bitch talk to much.,1,-1,-1
3677,@bubble_wrapMe: These hoes ain loyal,1,-1,-1
3678,"@buckupside: What kind of world do we live in, where bitches are getting surgery to make their butts BIGGER!? Since when do women want a&#8230;",1,-1,-1
3679,"@bugattibeez: ""Nicki Minaj ass so fake."" -a bitch walking around w/ weave",1,-1,-1
3680,@bugattibeez: pussy still taste like McDonald's fries. @BOOSIERENE: I eat pineapples everyday they so good &#128553;&#128069;,1,-1,-1
3681,"@bugattibeez: to u bitches who have upside down default pictures, die. nobody has time to flip they phone around to see if u even uglier&#8230;",1,-1,-1
3682,@burnett_dainah: California Chrome bitches!!!!!!!!,1,-1,-1
3683,@burnthewitchxo: I probably am mentally retarded,0,-1,-1
3684,"@butter_obama: I love when @NICKIMINAJ say ""bitch I'm me"" &#128588;",0,-1,-1
3685,@bye_bye_byrdy: Weed ain't a drug! Its a fucking herb bitch!,0,-1,-1
3686,@cIavdia: wow well aren't you just a fucking cunt :),1,-1,-1
3687,"@callmekennn_: im not finna beg a nigga to fwm, nor will I beg a bitch to be my ""friend"" &#128514; fuck y'all thought?",0,0,-1
3688,@cambryh_: I'm he's? Really? He on the phone talking to another bitch while you standing in the middle of a damn field clueless. http://&#8230;,1,-1,-1
3689,@capflowwatch: Apple CEO says &#8216;Being gay is a gift from God&#8217; as paof campaign to sell iPhone to queers.. http://t.co/lZE2E0wUyV,0,-1,0
3690,"@captaincoximus: I'm like the bat signal, but for crazy bitches",1,-1,-1
3691,@carcarroni: @UglyAssDerrick my sincerest apologies my main bitch chocolate dipped cinnamon apple,1,-1,-1
3692,@carharttdarlin: Trying to download iOS 8 but my phones a bitch,0,-1,-1
3693,"@carterazoo: My nephew on Adam Rose: ""I bet he ain't got no hoes though.""",0,-1,-1
3694,@carterreynolds: Austin Mahone is making bitches horny right now...,0,-1,-1
3695,@caseoftheKink: Some men say they&#8217;re afraid of having daughters bc they don&#8217;t want them to turn into &#8220;hoes&#8221; or w/e.,0,-1,-1
3696,@caseytu88662466: Play pussy get fucked,1,-1,-1
3697,@caseytu88662466: Y these niggas on this hoe shit,1,1,-1
3698,@cashflowHO: I'm too pretty for this &#128526;&#128129;&#128133; . Yall lil bitches can have the petty shit &#128080;&#128169;&#128128; .,1,-1,-1
3699,@cassidy_kelsey: Now you just reminded me why I hate you. #bitch #cantstandyou,1,-1,-1
3700,@castabignet: Some people are handed a bar of gold and all they can do is bitch about how heavy it is.,0,-1,-1
3701,@ccancel14: Miserable bitches talk the most shit &#128514;&#9996;&#65039;,1,-1,-1
3702,"@ccobb1573: &#8220;@imFindDory: Can't spell slut without u, bitch.&#8221;",1,-1,-1
3703,@cecetooshort_: wait.. why do niggas get to fw they exe's friend but when girls fw her exes friend she a hoe? lol,1,1,-1
3704,"@ceoo_97: &#8220;@POSlTlVEVlBE: a loyal girl truly does come with a smamouth &amp; arguments,only a hoe will let you do as you please cause she&#8230;",1,-1,-1
3705,@chanelisabeth: happy 17th birthday to my main hoe and partner in crime #bountyhunters4lyfe &#127881;&#128299; @Whitecholo23,0,-1,-1
3706,@chanelpuke: i hate when people ask &#8220;who you tryna look good for?!&#8221; bitch myself bye,1,-1,-1
3707,@chaniiyyaa: Wayne really treat nicki like that's his bitch &#128564;&#128525;&#128553;....,1,-1,-1
3708,"@charlie_danger: Beautiful wall color &#128525; ""@_100d: I don't love these bitches and you shouldn't either &#128581; http://t.co/TfoTrkw25v""",1,-1,-1
3709,@charlieecai: Our taxi driver is fucking retarded.. He doesn't know how to get from grapevine to lewisville,1,-1,-1
3710,@chasemylovex: bitch u lame af.... get with the times and pop that ass @SincerelyTumblr: This makes me kinda sad http://t.co/tCUJpKoC&#8230;,1,-1,-1
3711,"@chaserojo: ""boys are dumb! no faith in boys!!"" bitch shut up youre in high school acting like this is going to be the person you marry.&#8230;",1,-1,-1
3712,@chasingstaxx: If your girl is upset and crying..let her cry...she needs to learn how to stop being a pussy. Toughen up,0,-1,-1
3713,"@chefpolio: ""I don't send nudes"" -- a bitch wit trash nudes",1,-1,-1
3714,"@chels_phelps: Crafty bitches ""@CheatsOfLife: best way to cheat on a test http://t.co/vGneo1T1tG""",1,-1,-1
3715,"@chelsearaine: Aw that's cute, your mom raised you to be a bitchy little cunt&#128536;",1,-1,-1
3716,@chelseypaige42: Bitches be begging for love &amp; loyalty when they've never giving it to anyone. Karma bitch&#128520;,1,-1,-1
3717,@chelseypaige42: I peep everything. And just know I'll slap a bitch with a smile on my face.,1,-1,-1
3718,@cheyycheyy8: Rivers is seriously a bitch. Don't throw your hands around like a 5 year old bc something didn't go right. Lol,1,-1,-1
3719,@chiko600: You think she bad well my bitch meaner &#128076;&#128527;,1,-1,-1
3720,"@chillin662: Boosie said he got a bitch from the Sip. #THOTs are gonna have ""Boosie's bitch in da Sip"" in their bio now #BETHipHopAwards&#8230;",1,-1,-1
3721,@chillvitooo: &#8220;@__KillSwitch: Nigga damn &#128556;&#128563; https://t.co/m7gExESuag&#8221;LMFAO Dej Loaf got all these bitches getting TRYED&#128557;&#128557;&#128557;&#128557;&#128557;,1,1,-1
3722,@christeaa: Can't turn a hoe into a house wife babbyyy.,1,-1,-1
3723,@chvmpagne: Bitches that dress like this pussy taste like hot dog water and bad grades. http://t.co/wrfv9Ld6eo,1,-1,-1
3724,"@chvmpagne: I can't stand you ""I don't text first"" ass bitches.",1,-1,-1
3725,"@chvmpagne: fat bitch: ""I'm thick"" http://t.co/LqXvllvzHJ",1,-1,-1
3726,@chvrchs: my rapper name would be nigger,-1,1,-1
3727,@cjduchesneau: nigger hair??? comin from this bitch who had a dread on the back of her@bair she forgot from century's ago,1,1,-1
3728,@ckillaTRIPPY: Im a knock the pussy out like fight night,1,-1,-1
3729,@cloudydino: Fuck with us and then we tweaking hoe,1,-1,-1
3730,@clurfogarty: All Babies are born hipsters because they come out of the hospital in beanies.,-1,1,-1
3731,"@cocaLove_: All it takes is one female to change that nigga, but it takes 100 niggas to change that hoe http://t.co/u0FdWrv17y",1,1,-1
3732,@cocaLove_: bitch be working and keep singing like she ain't never bust a move &#128539;,1,-1,-1
3733,@cocainebungy: Mckean Mckean lol hate half the people there lol weird ass hoes lol corny ass food ( I still kill that shit doe ),1,-1,-1
3734,@cockyblackguy: When a hoe get outta line featuring @SsippiHippie cat http://t.co/vHGexgIPAs,1,-1,-1
3735,@cocoQTe: &#128514;&#128514;@supbishes: Lol @Joanna52011: &#128514;&#128557; @lettuceprey8: Just so u faggots know! http://t.co/bGhTSjipNe,1,-1,-1
3736,"@cokvne: Fuck twerking, bitch can you cook? &#128530;",1,-1,-1
3737,@coldcACE: @1MarKus_A he knows game. He's just gonna make it as small of a loss as possible.she was 1 of Don Juan hoes off jump http://t&#8230;,1,-1,-1
3738,@colin_weis: Step up into the gauntlet bitch nuts. I could use something to wipe my ass with,1,-1,-1
3739,"@collegefession: ""All you need in life is bottles, bitches, and life lessons."" - Sam Houston State",0,-1,-1
3740,"@collegefession: ""Guy tells me he doesn't eat pussy, and all of the sudden I don't suck dick anymore"" - Centeral Washington University",1,-1,-1
3741,"@collegefession: ""I rub orange peels on my dick before I go out cuz I don't want these bitches to catch a cold. #VitaminSemen"" - Prairie&#8230;",1,-1,-1
3742,"@collegefession: ""The only thing that Collegefession has taught me is that in fact, these hoes ain't loyal"" - Stony Brook",1,-1,-1
3743,"@collegefession: ""We're putting long hard dicks down our throats the least you could do is lick a little pussy #returnthefavor"" - Illino&#8230;",1,-1,-1
3744,that ho said 9.63 when I got to the register &#128563;,1,-1,-1
3745,that hoe aint there anymore,1,-1,-1
3746,that hoe that you in love with? that's that hoe I mess around with,1,-1,-1
3747,"that is what I do! @Tendilkar: @funnyorfact: The nicer you are, the easier you're hurt. So just be a bitch..",1,-1,-1
3748,that lil bitch released the exclusive shower photos between niggas. #trustisbroken,1,1,-1
3749,that pussy so wet I'm calling it rain,1,-1,-1
3750,"that was me trying to be ""mature"" about the subject. what kind of fucking pussies are you to bitch about a satirical tweet against asians?",1,1,-1
3751,"thats top off, pop off, im with my dogs like stewie griffin, bitches hear me they be like ooh he rippin",1,-1,-1
3752,the #genesis of my tna watching is so bad I can't even mock-live tweet it,-1,-1,-1
3753,the Hitman Holla vs Charlie Clips match-up is bittersweet. shit's gonna be cold cus HITMAN HOLLA GONNA WORK but it's his last battle.....,-1,-1,-1
3754,the bae gettin her nips pierced &#128525;&#128525;,-1,-1,-1
3755,the big lips was in the ad bitch,1,-1,-1
3756,the bitch loudly cheering for the netherlands at rosa mexicano does not seem to value her life,1,0,-1
3757,the bitch mob is bad for your health,1,-1,-1
3758,the craziest hos for no reason on TV hands down are Teirra Marie (however ghetto way she spell it) and Siah's cute ass girl,1,1,-1
3759,the devils been sending his workers to get at me lately... pussy fuck boy try harder.. can't let'em throw me off my 1... 2ssss,1,-1,-1
3760,the fact that Soulja Boy on 2 dif reality shows wit 2 dif bitches..,1,-1,-1
3761,the gullible ones do. @reaganchanel: So people go to college with intentions of being a hoe? K.,1,-1,-1
3762,the jews gon be laughin at a nigga on Judgement Day when they see how ugly this bitch was,1,1,-1
3763,"the microwave at work is broken, so my ghetto ass put a hamburger patty in the toaster to warm it up..",-1,1,-1
3764,the mom acts like a bitch doe like ok ur losing ur memory but don't be a cunt to ur daughter,1,-1,-1
3765,the niggas on twitter like I eat pussy and yada yada is the niggas with STI's and shit,1,1,-1
3766,the only place I ever ask them to drive me is to the rave for shows and they fucking bitch about that,1,-1,-1
3767,the opening to Donatella inspires me to wake up and be the baddest bitch I know I can be every day thank you @ladygaga,1,-1,-1
3768,"the sassy clerk at the post office was curious why I was getting packages from Japan, bitch I'm just buyin toys",0,-1,-1
3769,"the seamstress gon do/MOB Action in this bitch, u meaningless to da crew!",1,-1,-1
3770,the things I do for this bitch smh,1,-1,-1
3771,"the type of pipe to put rhianna to sleep excuse me that bitch been on my mind all week""",1,-1,-1
3772,them bitches are good lmao,0,-1,-1
3773,then yall tweet about not trusting hoes like that shit ain't common sense already,1,-1,-1
3774,there ain't one UNpregnant bitch in the world anymore Smh,1,-1,-1
3775,there's 13 people in my house and they're all yelling pls god give me the strength not to beat a bitch.,0,-1,-1
3776,"there's always that dumb twitter hoe when it comes to sports. ""I hope Floyd beat mayweather"" or ""I hope New Orleans beat the saints"" &#128530;&#128529;&#128298;",1,-1,-1
3777,these bitches act local and think global.....,0,-1,-1
3778,these bitches be wasting time on some ungrateful niggas,1,1,-1
3779,these bitches climb on me climb on me &#128523;&#128524;,1,-1,-1
3780,these bitches is running out of tricks pimping. barely catching my attention.,1,-1,-1
3781,these bitches need to be called out I'm sorry http://t.co/Rin49M54fK,1,-1,-1
3782,these bitches singing this song tho -_-,1,-1,-1
3783,these hoes #superweak,1,-1,-1
3784,these hoes ain't loyal n these niggas ain't either!! fuck ah bitch get ah bird,1,1,-1
3785,these hoes be lying to us nigga,1,1,-1
3786,these hoes bout to prosper on cinegram #LORDWILLIN,1,-1,-1
3787,"these hoes give it up now, shame i could see they cherry stems in the fucking street.",1,-1,-1
3788,these hos really be hatin on Draya fine ass,1,-1,-1
3789,these judges gon try &amp; hoe Floyd if he don't show out this last round,1,-1,-1
3790,these niggas out here bitchin tell em suck sumn these bitches see my vision tell em fuck sumn,1,1,-1
3791,these pussy ass niggas ain't bout that life,1,1,-1
3792,"they blame it on the alchohol but claim the truth come out when they drunk..they defend the hoe being a hoe, you backward ass mofos",1,-1,-1
3793,they gotta sell they ugliness &#128514;&#128514; &#8220;@BADi_am: Ugly bitches be the most stuck up ... Like bish what &#10067;&#128553;&#128514;&#128514;&#8221;,1,-1,-1
3794,they made me put on basketball shorts now I look like a confused dyke mosh warrior,1,-1,-1
3795,"I feel like everytime a muslim community is suffering we staraising money, why dont we raise our voice and demands to end this bs. In this case we can pressure the terroristic government of Saudia Arabia to stop this.",-1,-1,0
3796,Inshallah.,-1,-1,0
3797,God help us all,-1,-1,0
3798,As Muslim I feel so sorry Muslims we are killing each other,-1,-1,0
3799,Subhan'Allah💔,-1,-1,0
3800,This is horrible and inhuman...my heais broken into many pieces😔😔😔,-1,-1,-1
3801,this hurts,-1,-1,-1
3802,Help suppo@purehands2,-1,-1,-1
3803,"@dia_smiley_ Saudi hunny, being armed by America, UK & UAE is also contributing",-1,0,-1
3804,Asking for donations + tips = wtf this is a human condition n u guys r looking for tips 😠,0,-1,-1
3805,subhan Allah may Allah curse the wahhabists,-1,-1,0
3806,"Subhanallah, we will all be questioned about this, the least we can do is make Dua",-1,-1,0
3807,😢 So much pain and fear in this child's eyes - ya rab 😢,-1,-1,-1
3808,Allah Rahem.,-1,-1,0
3809,I cannot imagine her trauma. Her little body need to be held and her wounds dressed. Her physical wounds and her emotional ones. She doesn't need to see war .. or pain 🥀,-1,-1,-1
3810,😭😭😭😭 ya Allah reham😭😭😭😭,-1,-1,0
3811,This is so Sad😭💔 My Prayers are up for the people of Yemen🙏,-1,-1,0
3812,This world should just end. Ya Allah please put an end to the most suffering 😞💔💔💔,-1,-1,0
3813,O Allah rehem,-1,-1,0
3814,"Ya Allah this is such a shame ya Allah swt help these innocent children, help our Ummah, make them powerful in Imaan and strength against those who oppress them 😢🤲🏻",-1,-1,0
3815,This is so sad and heawrenching to see,-1,-1,-1
3816,"💔💔💔How could someone cause such innocent children and any human being soooo much pain and sleep peacefully, they will have to answer to the one and only creator and the all powerful God (the king of kings) on the Day of Judgement. Who will save them then? May Allah(SWT) have mercy on all human beings suffering such atrocities. 😥 😠💔 ☝️",-1,-1,0
3817,Ya Allah 💔💔💔💔,-1,-1,0
3818,Subhan ALLAH,-1,-1,0
3819,Oh my Allah have mercy on these little angels!!!,-1,-1,0
3820,Looks like my instastories inspired your uploads of starving children,-1,-1,-1
3821,the Saudi family is one of the most inhumane people in the world. 🖕#saudi,-1,1,-1
3822,May Allah bless them in abundance,-1,-1,0
3823,@ahmedakhonzada actually they really are I'm living in Europe but i was working in some restaurants where Arabs were the guests always.... They' like to order to much and I saw many time all the food they order goes to the 🚮🚮🚮..,-1,1,-1
3824,Thank you for raising awareness!!!,-1,-1,-1
3825,Allah bless these folks and punish accordingly and even more tgose who do this to these people. Idc im allowed to make dua againts the oppressors,-1,-1,1
3826,It's so so sad that someone can play with the food and some others are starving 😢😢,-1,-1,-1
3827,@un_apologatically_muslimah its so sad the sheikhs that call themselves the guardians of two holy mosques do the worst things ever,-1,1,-1
3828,Rot in hell Saudi Arabia's 😢,-1,1,-1
3829,@ahmedakhonzada yeah right but even random people are so cruel and not merciful...thats what makes me angry I don't know how rich Arabs can live like thet I can't understand.... They can feed poor people but it's like who cares they are just poor people,-1,1,-1
3830,The Saudis are given the holiest sites for the Islamic world. These are the people who are to care for them that disregard their own brothers and sisters,-1,0,0
3831,JAK for raising awareness,-1,-1,-1
3832,Please help them if you are fortunate enough. Allah help our human souls who are in need. Celebrities help and reach out @younesbendjima @frenchmontana @djsnake @willsmith @kimkardashian @djkhaled @jadapinkettsmith @krisjenner @theellenshow,-1,-1,0
3833,Our greatest enemy is within the ummah: Saud and his offspring,-1,1,-1
3834,How can we help them pls?,-1,-1,-1
3835,@wrsngoth donate through the link on this pages bio x,-1,-1,-1
3836,Salaam! Check out my page for Islamic shirts!,-1,-1,0
3837,"@qudsia84 @princesskh4nix @shamila73 @jellybabiesxxxxx @zuleikhamariam @s4lmap @mezzamiah @biila_x @rani.ox @g.a.s.uk guys, let's give whatever we can, even if it's just a little. Allah accept it for them and from us. Ameen. Tag your friends too. You know I don't normally do this, but I can't not tag you guys. ❤️",-1,-1,0
3838,@un_apologatically_muslimah well said,-1,-1,0
3839,@na2r4 Ameen 🙏🏽😢,-1,-1,0
3840,@ahmedakhonzada they are the most disgusting fake Muslims in the world!!!,-1,-1,1
3841,"Abu Huraira reported: The Messenger of Allah, peace and blessings be upon him, said, “Charity does not decrease wealth, no one forgives another except that Allah increases his honor, and no one humbles himself for the sake of Allah except that Allah raises his status.”
 Source: Ṣaḥīḥ Muslim 2588",-1,-1,0
3842,@ahmedsalat1 donate whatever we can,-1,-1,-1
3843,"inna lilahi w inna ilayhi raji'oon, 😔",-1,-1,0
3844,"@eiv.al.tsec yes you can, pure hands has its own orphan sponsorship program",-1,-1,-1
3845,Inna lilahy wa inna lilahy rajun,-1,-1,0
3846,May Allah grant her Jannah,-1,-1,0
3847,@eiv.al.tsec a charity called Human needs development. I have donated with them before,-1,-1,-1
3848,"@jaffar.is.here but i feel it won't be enough, This is much worse because of some countries which are in control i think we have to stop eating fr a While or launch a campaign",-1,-1,-1
3849,@nada2771 there is country a hunger strike being undertaken by a woman in America. Yemen needs help from many places. I try to help by sending money to help to buy food. Because the thing is. There is food in Yemen but people don't have the money to buy it,-1,0,-1
3850,She is beautiful!!! May her soul now takes it rest!! My GOD today how MUCH more will these wicked dog spirited males become! People are cold blooded blood thristy cold heartedly murdering the innocent ones instead of the GUILTY ones!!!,-1,-1,0
3851,@muslimsoftheworld1 could you kindly have a venmo setup( because a lot of us find it easier with venmo). We donate to you and you donate to them inshaAllah.,-1,-1,0
3852,@yours_1990 the thing is I just don't want to be responsible for any money. With the gofundme page the money goes straight to Pure Hands and that makes me feel a lot better!,-1,-1,-1
3853,I hate the Saudi regime! May they face the wrath of God for killing innocent Yemenis,-1,1,0
3854,@jaffar.is.here May allah bless u ameen🙌,-1,1,0
3855,"Saudi Arabia 🇸🇦, doing a great job in Yemen 🇾🇪",-1,1,-1
3856,@nada2771 and you too. Inshallah it ends soon,-1,-1,0
3857,Mercy oh my Allah....mercy,-1,-1,0
3858,"May Almighty Allah grant her Jannatul Firdaus, Ameen.",-1,-1,0
3859,@noorsibgha @rahiquemakhtoom @aimu_mudassar @jia_muqeet Inna Lillahi Wa Inna ilaihi Rajiuun,-1,-1,0
3860,My cousin came back from the middle East and spoke with a guy in Yemen eating mud to stay alive it's very important we all help the poor it's our duty as Muslim,-1,0,0
3861,"Simply devastating- Donating in the name of my daughter, Amal ❤️",-1,-1,-1
3862,@samuraijan war criminals,-1,-1,-1
3863,🙏🏾 This world is hell,-1,-1,-1
3864,Damn to saudi Arabia that they call themseves muslim!,-1,1,1
3865,May Allah give u strength and patience to receive the greatest reward of all for ur trial..Jannat!!! MashaAllah!,-1,-1,0
3866,"SubhanAllah such beautiful sentiments sister! you're a beacon of strength and may Allah bless you with ever more happiness, aameen 🙏",-1,-1,0
3867,Such good spirit :) stay positive ❤️ @alahamdan,-1,-1,-1
3868,Faith!!,-1,-1,-1
3869,May God bless you and always keep you healthy !!!!🌺❤️,-1,-1,0
3870,Thanks for this❣️,-1,-1,-1
3871,@intrepidus19 very similar to me tbh 😶,-1,-1,-1
3872,"Wow so beautiful, ❤️❤️ may Allah bless her",-1,-1,0
3873,"You are besutiful, wheelchair or no wheelchair.",-1,-1,-1
3874,What a beautiful person! Keep shining ❤️,-1,-1,-1
3875,What a positive wonderful girl.,-1,-1,-1
3876,"Mashallah, may Allah bless you and make you stronger, your a real inspiration to many 👍",-1,-1,0
3877,So true! People with disabilities should not be segregated in school or society. Inclusion is the right way always!,-1,-1,-1
3878,What a beautiful inspirational woman! ♥️,-1,-1,-1
3879,You're smile is just beautiful M'A,-1,-1,-1
3880,Amazing MashAllah ❤️ love your positive vibes,-1,-1,0
